"<!--:en-->Wiretap in my Ear<!--:--><!--:ko-->내귀에도청장치<!--:-->"	"<!--:ko-->응축되어있는, 다듬어지지 않은 다이아몬드의 원석처럼 심상치 않은 아우라와 에너지를 품고있는 내귀에도청장치. 일찍부터 화려하고 강렬한 퍼포먼스로 록계에서 널리 알려진 내귀는 항상 새로움을 추구하는 내귀의 ‘퍼포먼스 완성판’ 을 기대할 수 있다. 펜타포트를 위해 특별히 내귀와 함께 콜라보를 준비한 세션 타미키타는 1995년 데뷔 앨범 'Life In Disguise'를 발매하며 전미 CMJ Billboard 방송차트 정상을 차지하며 미국은 물론 국내에서도 잘 알려져 있다. 2000년대 들어 후지 록 페스티벌을 비롯하여 뮤지컬 무대에도 오르는 등 다양한 모습을 보여준 타미키타. 홍대 인디씬은 물론 대중들이 인정한 타미키타의 아름다운 기타사운드는 2013 펜타포트에서 내귀와 <!--:-->"	"rock:Rock"	"2013/07/jpg1.jpg"	"http://www.wiretapscandal.com/"		"Wiretap in my Ear"					"http://music.naver.com/artist/home.nhn?artistId=15576"	"unsigned"		"https://twitter.com/wiretap2001"		"cL7k78U6nq8"	"[12664]"
"<!--:en-->Yalgaedle<!--:--><!--:ko-->얄개들<!--:-->"	"<!--:en-->Yalgaedle (which translates as 'The Freaks' in English) are a 4 piece bands formed in 2009. They first met as neighborhood friends and due to their love of music quickly formed a band. They released their first album '그래, 아무것도 하지말자' (OK, lets just do nothing) later that same year. Last year (2012) they release a digital single called '첨벙첨벙/밤이오면' (splash splash / when the night comes). They also released an acoustic Vinyl EP called  '이사/화창한날에' (moving day / on a sunny day). They are currently writing new material for a new release in the coming months and playing lots of shows around Korea.<!--:--><!--:ko-->얄개들은 2009년 결성, 동네 친구로 구성된 둔촌동 출신의 4인조밴드다. 유완무(기타/보컬)와 이경환(기타), 송시호(베이스/보컬), 정원진(드럼)은 2011년 3월에 디지털 싱글 '꿈이냐'를 시작으로 같은해 9월에 정규 1집'그래, 아무것도 하지말자'를 발표했고, 작년 11,12월에는 디지털 싱글 '첨벙첨벙/밤이오면', 어쿠스틱 ep '이사/화창한날에' 를 Vinyl로 발매하며 활동을 이어갔다. 현재는 다음 앨범을 위한 곡작업이 한창이며, 다양한 공연을 준비중이다.<!--:-->"	"rock:Rock"	"2013/07/Freaks.jpg"	"http://www.yalgaedle.com/"		"The Freaks (Yalgaedle )"	"http://yalgaedle.bandcamp.com"	"coreuna@gmail.com"	"club.cyworld.com/thefreaks"	"https://www.facebook.com/yalgaedle"	"http://music.naver.com/artist/home.nhn?artistId=153076"	"Beatball"	"https://soundcloud.com/fndt/nhy1sfrmhmnb"	"https://twitter.com/yalgaedle"	32364450	"84KuZeay2X4"	"[12515]"
"New Blue Death"	"<!--:en--><div>New Blue Death is a band from elsewhere living in Seoul. New Blue Death arrived on the scene with clear confidence and a wealth of material rooted in their years of experience in Seoul’s young but thriving underground music scene. Their sound is dark and joyous simultaneously. The band’s influences are broad. At times you can hear flecks of early American indie rock, jittery guitars that swell into psychedelic squalls of noise, melodic pianos, organs, and layered vocals. With buzz surrounding the strong response to their first single ""The Violent Season,"" New Blue Death are primed to become a breakout act from Seoul’s flourishing indie music landscape.</div><!--:-->"	"indie-2:Indie,rock:Rock"	"2013/07/new-blue-death.jpg"			"New Blue Death"				"https://www.facebook.com/newbluedeath"		"Loose Union"	"https://soundcloud.com/new-blue-death"			"fNYm_p46TW0"	"[12504]"
"<!--:en-->Ironic Hue <!--:--><!--:ko-->아이러닉 휴<!--:-->"	"<!--:ko-->1997년에 결성, 10년이 넘는 기간 동안 대구 Club ‘Heavy’ 를 중심으로
정기적인 공연 활동하다 2007년 정규 1집 앨범 in to the mirror 를 발매하며
활동영역을 넓혀간다. <span style=""font-size: 13px; line-height: 19px;"">내면적인 감성을 자극시킴과 동시에 휘몰아치는 자신들만의 'Toxic Cool' 사운드를 연출해내는 밴드로써 </span><span style=""font-size: 13px; line-height: 19px;"">2006년 5월 중국 ‘Beijing MIDI Rock Festical’ 과 </span><span style=""font-size: 13px; line-height: 19px;"">2008년 6월 캐나다 ‘NXNE’ 초대되어 공연을 하는 등 해외에서도 호평을 얻은바있다. </span><span style=""font-size: 13px; line-height: 19px;"">현재 서울 홍대 부근을 중심으로 활동중이며 2집 앨범이 2013년 가을에 발매될 예정이다.</span>

멤버
김지훈 guitar &amp; vocal
현경미 guitar &amp; vocal
조인수 bass
곽정훈 drum<!--:-->"	"rock:Rock"	"2013/06/Ironic-Hue.jpg"			"Ironic Hue "		"ironichue@naver.com"	"club.cyworld.com/ironichue"	"https://www.facebook.com/ironichue"	"http://music.naver.com/artist/home.nhn?artistId=35715"	"에그뮤직"				"U6fXWCuAdTo"	"[12500]"
"<!--:en-->From the Airport<!--:--><!--:ko-->프럼 디 에어포트<!--:-->"	"<!--:en-->Indie electro rock band.

Both members of the South Korean band ‘From The Airport’, Milo and Zee, had clear musical visions ever since they started hitting piano notes and tuning guitars in their early ears - ‘use music as a means to convey powerful, positive messages.’ Hence when they coincidentally met at an indie rock concert early 2012, they instantly realized what their new musical project was going to be – music from a relatively small market for indie rock amplifying messages to listeners all around the world, and thus the band name ‘From The Airport.’

Blending Milo’s experienced guitar and melody writing abilities from his progressive metal and film music projects (Jesus Band, Korea, etc.) and Zee’s piano and dj/producing skills (Banana Dynamite, Ash Sub Rosa) became From The Airport’s unique sound; the urge to create a revolutionary sound made the band to term its genre as new electro rock, a killing blend of energizing distortion, dancing beats, pop melodies and meaningful lyrics.

From The Airport’s first two single releases ‘Colors’ and 'Everyone's All Right' received positive reviews from listeners and blogs not just in South Korea, but also from around the world. The band's long awaited 3rd single, 'Timelines', has been released in April 2013.

Members:

MILO

Producer

film music composer

killer guitarist

art director

fashionista

ZEE

Producer

monkey dj

power drummer

video director

peacemaker<!--:--><!--:ko-->Indie electro rock band.

Both members of the South Korean band ‘From The Airport’, Milo and Zee, had clear musical visions ever since they started hitting piano notes and tuning guitars in their early ears - ‘use music as a means to convey powerful, positive messages.’ Hence when they coincidentally met at an indie rock concert early 2012, they instantly realized what their new musical project was going to be – music from a relatively small market for indie rock amplifying messages to listeners all around the world, and thus the band name ‘From The Airport.’

Blending Milo’s experienced guitar and melody writing abilities from his progressive metal and film music projects (Jesus Band, Korea, etc.) and Zee’s piano and dj/producing skills (Banana Dynamite, Ash Sub Rosa) became From The Airport’s unique sound; the urge to create a revolutionary sound made the band to term its genre as new electro rock, a killing blend of energizing distortion, dancing beats, pop melodies and meaningful lyrics.

From The Airport’s first two single releases ‘Colors’ and 'Everyone's All Right' received positive reviews from listeners and blogs not just in South Korea, but also from around the world. The band's long awaited 3rd single, 'Timelines', has been released in April 2013.

Members:

MILO

Producer

film music composer

killer guitarist

art director

fashionista

ZEE

Producer

monkey dj

power drummer

video director

peacemaker<!--:-->"	"electronic:Electronic,indie-2:Indie,rock:Rock"	"2013/06/Airport.png"	"http://www.fromtheairportmusic.com"		"From the Airport"	"http://fromtheairport.bandcamp.com/"	" fromtheairport@gmail.com"		"https://www.facebook.com/FromTheAirport"	"https://itunes.apple.com/us/artist/from-the-airport/id568635230"	"Fluxus"	"https://soundcloud.com/fromtheairport"	"https://twitter.com/_fromtheairport"		"xUIiw4e49tg"	"[12493]"
"<!--:en-->YB<!--:--><!--:ko-->와이비<!--:-->"	"<!--:en-->YB is a quartet consisting of Yoon Do-Hyun (Vocals), Park Tae-Hee (Bass), Kim Jin-Won (Drums), and Hur Jun (Guitar). Since their debut in 1994, the band has released eight albums and has been honored with numerous awards in Korea. The band have sold more than 2 million copies in Korea (note. 100,000 copies is “platinum” in Korea). Among some of the most memorable awards, YB received a World Peace Music Award in 2003 for their contribution towards the improvement of human rights. In addition, their anthems, ""Oh Pilseung Korea!"" and ""Arirang"" were the soundtrack for Team Korea's participation in the 2002 FIFA World Cup as a Final Four team. YB will be playing this years Vans Warped Tour on the Kia Kevin Says Stage. See them play live 8/15 - 8/23/2009.<!--:--><!--:ko-->19년차 밴드씬의 큰형님 대열에 합류한 YB. 1994년 윤도현의 첫 앨범 '가을 우체국 앞에서'로 출발하여 지금은 정규 음반만 8집 뮤지션이다. 2002년 FIFA월드컵 당시 '오!필승코리아'를 통해 대중적인 인기까지 얻으며, '국민밴드'라는 애칭도 생겼다. 이러한 인기에 힘입어 같은 해 9월 '2002년 남북예술인 평양공연'에 참가했다. 2005년 3월부터 4월까지 YB는 밴드 '스테랑코'와 함께 런던, 프랑크푸르트, 베를린, 밀라노 등 네 나라 일곱 도시를 돌며 언더그라운드 클럽에서 공연했다. 이를 기록한 것이 다큐멘터리 '온 더 로드, 투'이다. 이 여행을 하면서 이름을 '윤도현 밴드'에서 스테랑코의 가수가 제안한 'YB'로 바뀌는 계기가 되기도 했다. 뿐만 아니다. YB는 국내 32개 도시를 순회공연 하였는데, 문화 혜택이 적은 지역을 찾아다니고, 장애인과 소년소녀가정 등에게는 무료로 공연을 관람할 수 있게 하는 등 소외계층에도 관심이 많은 말 그대로 '착한'밴드이다. 때로는 애절하고, 때로는 야성미 넘치는 무대로 관객들의 뜨거운 호응을 이끌어내는 YB. 2010년 이후 3년만에 펜타포트 락 페스티벌 무대에 오른다.<!--:-->"	"rock:Rock"	"2013/07/YB.jpg"	"http://www.ybrocks.com/"		"YB"		"ybrocks.com@gmail.com"		"https://www.facebook.com/OfficialYB"	"http://music.naver.com/artist/home.nhn?artistId=179"	"Universal"		"https://twitter.com/official_yb"		"k6lnDNVcM2k"	"[12482]"
"<!--:en-->The Studs Lonigan Experience<!--:--><!--:ko-->The Studs Lonigan Experience<!--:-->"	"<!--:en-->The funkiest soul band in Seoul<!--:-->"	"funk:Funk,rock:Rock,soul-2:Soul"	"2013/07/ste.jpg"			"The Studs Lonigan Experience"				"https://www.facebook.com/theSLE"		"unsigned"				"L2oqCkvyc_4"	"[12472]"
"<!--:en-->The Killer Drones<!--:--><!--:ko-->The Killer Drones<!--:-->"	"<!--:en-->The Killer Drones are a raucous, psychedelic, garage rock band founded in 2012 in Seoul, South Korea. We are not in favor of drone strikes on citizens of any country, we prefer to kill figuratively with sound and vibes.

Grey Watson - Guitar &amp; Vocals

Jason Sander - Guitar &amp; Vocals

Kyoseon Koo - Drums

John Wade - Bass Guitar<!--:-->"	"garage:Garage Rock,psychedelic:Psychedelic,rock:Rock"	"2013/07/the-killer-drones.jpg"	"http://thekillerdronesband.com/"		"The Killer Drones"	"http://thekillerdrones.bandcamp.com/"	"thekillerdrones@gmail.com"		"https://www.facebook.com/TheKillerDrones"		"unsigned"	"https://soundcloud.com/thekillerdrones"		66841086	"8c0aPzhJo6s"	"[12467]"
"<!--:en-->Livingstonedaisy<!--:--><!--:ko-->리빙스톤데이지<!--:-->"	"<!--:ko-->2008년 결성된모던,일렉트로닉계열의 5인조 모던락밴드 입니다.<!--:-->"	"rock:Rock"	"2013/06/livingstonedaisy.png"			"livingstonedaisy"		"sgijo@hanmail.net"	"http://cafe.daum.net/livingstonedaisy"		"http://music.naver.com/artist/home.nhn?artistId=151919"	"unsigned"				"0J2eJx4vD9Q"	"[7492]"
"<!--:en-->Holyroute<!--:--><!--:ko-->홀리루트<!--:-->"		"rock:Rock"	"2013/06/holyroute.jpg"	"https://www.holyroute.com"		"Holyroute"				"https://www.facebook.com/HOLYROUTE"	"http://music.bugs.co.kr/artist/80146197"	"unsigned"		"https://twitter.com/holyroute6"		"player_embedded&v=BlbbNU7tdHI"	"[12450]"
"<!--:en-->Hades the Violet<!--:--><!--:ko-->하데스더바이올렛<!--:-->"	"<!--:ko-->로마신화에 나오는 '지하세계의 신'<br />
강한 어둠의 힘과 비극적 슬픔의 감수성의<br />
하데스 신을 모티브를 이미지화한 'HADES the Violet"".<br />
<br />
드럼, 기타, 베이스의 강하고 빠른 남성성과<br />
보컬, 키보드의 아름답고 서글픈 멜로디의 여성성을<br />
혼합해 극과 극의 감성을 추구한다.<!--:-->"	"metal-2:Metal"	"2013/06/hades.jpg"			"Hades the Violet"			"http://cafe.naver.com/bandhades"	"https://www.facebook.com/HADEStheViolet"		"unsigned"				"az6ao6Y1TMI&feature=youtu.be"	"[12442]"
"<!--:en-->E.T.<!--:--><!--:ko-->이티<!--:-->"		"post-rock:Post Rock"	"2013/06/E.T.jpg"	"http://club.cyworld.com/Extra-Terrestrial"		"E.T."				"https://www.facebook.com/thebandet"		"unsigned"	"https://soundcloud.com/hongki-kim-2"			"4rRGnRy05AM"	"[7082]"
"<!--:en-->Drongo<!--:--><!--:ko-->드론고<!--:-->"	"<!--:ko-->Drongo는 바람의 까마귀 라는 뜻이다.

Drongo가 만드는 음악은 <span style=""font-size: 13px; line-height: 19px;"">어둡고 강렬한 까마귀의 이미지와 </span><span style=""font-size: 13px; line-height: 19px;"">감성을 흔드는 바람을 표현한다.</span>

Drongo는 2012년 9월에 결성하였고, <span style=""font-size: 13px; line-height: 19px;"">12월부터 홍대클럽을 위주로 공연을 시작하였다.</span>

위에 올린 거품 이라는 곡은 <span style=""font-size: 13px; line-height: 19px;"">질서가 무너진 공간속에 불안증을 앓고있는 </span><span style=""font-size: 13px; line-height: 19px;"">한사람이 세상속에서 변해가는 과정을 그린 곡이다.</span><!--:-->"	"rock:Rock"	"2013/06/drongo.jpg"			"Drongo"			"http://cafe.naver.com/drongo"	"https://www.facebook.com/BandDrongo"		"unsigned"		"twitter.com/BandDrongo"		"player_embedded&v=d9DXYo9TVxw"	"[12429]"
"<!--:en-->Dog Last Page<!--:--><!--:ko-->개막장<!--:-->"	"<!--:ko-->뉴메틀밴드 Dog Last Page [도그 라스트 페이지] 입니다. 한글로 직역하면 '개막장'이라는 뜻입니다

강한 사운드를 추구하는 4인조 밴드입니다. 2008년 결성후 멤버 교체와 휴식기를 거쳐 현 멤버로 2012년부터 다시 활동했습니다.

We are Band Dog Last Page!!

Hope you enjoy our eardrum perforating music!!!<!--:-->"	"nu-metal:Nu-Metal"	"2013/06/dog-last-page.jpg"			"Dog Last Page"				"https://www.facebook.com/DogLastPage"		"unsigned"				"player_embedded&v=9iqBen93Ef8"	"[12422]"
"<!--:en-->ATLAT<!--:--><!--:ko-->ATLAT<!--:-->"	"<!--:ko-->모던 록 팀""ATLAT"" 그들의 음악에는 화려하진 않지만 진솔한 이야기가 담겨져 있다. 팀명 “ATLAT”는 한글 “순수”의 자음과 모음을 순서대로 나열한(ㅅㅜㄴㅅㅜ) 배열에서 나온 영문 기호이다.

작곡가 겸 프로듀서로 활동 중인 이철수를 주축으로 만들어진 로컬밴드 “ATLAT”는 2006년 결성하여 꾸준히 다양한 활동을 하고 있다.

그들을 단순하게 표현하자면 바로 ""변화""라고 얘기하고 싶다. 요즘 시대에 '변화'란 그리 특별한 단어가 아니다. 어느 것도 그대로인 것이 없으니 존재하는 모든 것은 변화해가고 있다 할 수 있다. 뮤지션에게 있어 변화란 음악적 생존의 또 다른 모습이다. 즉, 변화하지 않는 뮤지션은 더 이상 새로운 음악을 추구해나갈 에너지를 잃은 것이다.

밴드 ""ATLAT""의 앨범들은 그 변화 속의 한 순간을 포착해 놓은 스틸 컷 사진 같은 느낌을 들려준다.

그들은 매년 100회 이상의 라이브 공연을 소화하고 있으며 끊임없는 음악적 열정을 토대로 2012년 12월 세 번째 정규앨범 “Stand On The Street”을 발매했다.

일반적인 일상들을 토대로 흥겹게 노래하는 “이놈의 감기” 현대인의 이상향을 반영한 “도시생활” 뮤지션으로 활동하며 경험했던 일상을 가볍게 노래하는 “거리에 선다” 등 다양한 컨셉과 장르를 앨범에 가득 담았다.

그들의 음악 안에는 세상을 살아가며 느끼는 진솔함들 이 묻어나 있다.

잔잔하게 흐르면서도 강한 메시지를 전달하는 그들의 이야기를 들어보길 권한다.<!--:-->"	"modern-rock:Modern Rock,pop-2:Pop,rock:Rock"	"2013/06/ATLAT.jpg"	"http://www.reverbnation.com/ATLAT"		"ATLAT"		"Charles Lee- 82.10.9155.9043"		"https://www.facebook.com/bandATLAT"		"Ggum Record [꿈레코드]"				"player_embedded&v=kkaAe7qPKpM"	"[12398]"
"<!--:en-->All For Nothing<!--:--><!--:ko-->All For Nothing<!--:-->"	"<!--:ko-->All For Norhing 은 Dubstep, Drumstep, Trance 등의 일렉음악과 <span style=""font-size: 13px; line-height: 19px;"">Djent 리프를 기반으로한 메탈음악을 합한 이른바 ""Djentstep"" 밴드입니다.</span>

새로운 바람을 불러 일으켰으면 좋겠습니다.<!--:-->"	"experimental:Experimental,metal-2:Metal"	"2013/06/All-For-Nothing.jpg"			"All For Nothing"				"https://www.facebook.com/AFNOfficial"		"unsigned"				"player_embedded&v=b0Iju8jdwcE"	"[12392]"
"<!--:en-->Smacksoft<!--:--><!--:ko-->스맥소프트<!--:-->"	"<!--:en-->SmackSoft's sound defies easy categorization. Known as “Whang Bo Ryung = SmackSoft” in Korea, SmackSoft is among the first wave of independent artists and musicians that reach beyond borders of nationality while still being influenced by traditional Korean music.

Post-punk is a rock music genre that paralleled and emerged from the initial punk rock explosion of the late 1970s. The genre retains a strong association with punk, especially art punk, but is more complex and experimental.[1] Post-punk laid the groundwork for alternative rock by broadening the range of punk and underground music, incorporating elements of Krautrock (particularly the use of synthesizers and extensive repetition), dub music (specifically in regard to the use of bass guitars), American funk and studio experimentation into the genre. It was the focus of the 1980s alternative music/independent scene, and led to the development of genres such as gothic rock and industrial music.<!--:--><!--:ko-->한국 록의 진보적 실험정신. 황보령=SMACKSOFT

한국 여성 대중음악 뮤지션 중 가장 음악적으로 주목해야 될 창작앨범들을 생산하고 있는 황보령은 다양한 실험적 사운드를 통해음악과 그림의 접점을 찾아 항해하는 독보적인 뮤지션으로  대중음악을 예술적 경지로 견인하고 있는 국내에선 유일한 여성 펑크 뮤지션으로서의 존재가치가 또렷하다.

또한 뉴욕의 Pratt Art Institute를 졸업한 인정받는 아티스트이자미술가이기도 한 황보령이 이끄는 작품들은 사운드의 시각적인채색과정을 담고 있으며, 함축적인 의미의 가사와 굽히지 않는 펑크적 태도 위에 장르를 구분하지 않는 것이 특징이다.

앨범을 거듭할 때 마다 과감하고 새로운 시도를 통한 음악들을선보이면서  ‘한국 록의 진보적 실험정신’, ‘어디에서도 찾아보기 힘든, 바로 ‘이 곳’의 가장 ‘세계적인’ 음악’ 이라는 평가를 받고 있다. '침잠과 고요, 폭발과 질주의 교차', ' 매일 마주치는 익숙한 세계를 낯선 에메랄드 도시로 바꾸는 상상력' 등으로 표현되던 황보령의 독창적인 음악세계는 4집 [MANA WIND]를 통해 '압도적인 예술성', ‘어느 것이 음악이고 나인지 구분되지 않는 무아지경의 황홀경’, '소리라는 물감으로 시공간의 캔버스에 펼치는 그림' 이라는 평과 함께 이제껏 그 누구도 구현하지 못한 아트록의지평을 구현해내었다는 극찬의 평가를 이끌어내었으며, 2012년11월 발매된 정규 5집 는 ‘예술적 향내가 진동하는 사운드의 향연’ 이라는 극찬을 받으며, 각 종 웹진에서 2012년 베스트앨범앨범에 선정 및 대중음악상 후보에 노미네이트 되었다.<!--:-->"	"electronic:Electronic,post-punk:Post Punk,rock:Rock"	"2013/07/SmackSoft.jpg"	"http://www.smacksoft.net/"		"SMACKSOFT"		"plesdaun@naver.com"	"http://cafe.naver.com/smacksoft"	"https://www.facebook.com/smacksoft"	"http://music.naver.com/artist/home.nhn?artistId=99878"	"unsigned"	"https://soundcloud.com/smacksoft"	"https://twitter.com/smacksoft"		"TKXj62WUlzo"	"[12374]"
"<!--:en-->Madmans Esprit<!--:--><!--:ko-->매드맨즈 에스프리<!--:-->"	"<!--:en-->Formed in 2010 seoul, korea. released 2 demo album 'I just want to sex with you' and 'Madmans esprit'.<br />
Their music is hard to explain what exactly it is. somebody call it Experimental/ Dark metal, but band`s leader 叫號(Kyuho) doesn`t like someone defines their music.<br />
You may can smell early nu-metal riff and japan`s V-kei in first E.P, but it`s also influenced by black, doom metal and shoegazing. and you can listen piano solo like ludwig van beethoven in last song '계단(Stair)'<br />
Their sencond demo is more blackend, and progressive album.<br />
there`s 3 cover songs in this album. 'Pink floyd`s Goodbye blue sky' , korean indie band '세계몰락감(segyemollakgam)`s Morpine' and 'Queen`s Bohemian rhapsody'(live) you can listen about their various influence from other musics.<br />
On the stage, they`re more than musician. their performance artistic stage is shocking, but not a just shock. like their I just want to sex with you live at demo album release show (you can see this in http://www.youtube.com/watch?v=8Ib0KBJGmlY). in this performance he shows us about how perverted libido works to his life and how his object of love turns into his death. it`s more than his personal feeling. it`s his philosophy of 'death drive' and sameness of life and death.<br />
Now Madmans esprit is looking for label while working on their new album.<!--:--><!--:ko--><!--:-->"	"rock:Rock"	"2013/07/madmans.jpg"	"http://inukyuho.wix.com/madmansesprit"		"Madmans Esprit"		"inukyuho@gmail.com"		"https://www.facebook.com/madmansesprit"	"http://music.naver.com/artist/home.nhn?artistId=155048"	"unsigned"				"78foqLa_80c"	
"<!--:en-->Pika<!--:--><!--:ko-->피카<!--:-->"	"<!--:en-->Born, and never grew up<!--:--><!--:ko--><!--:-->"	"electronic:Electronic"	"2013/07/pika.jpg"			"Pika"				"https://www.facebook.com/Pikasland"	"http://music.naver.com/artist/home.nhn?artistId=7571"	"Prototype Artist Group (PAG)"	"https://soundcloud.com/pikaland"			"SSj4kDGF2RA"	
"<!--:en-->Atom Machine<!--:--><!--:ko-->아톰머신<!--:-->"	"<!--:en--><!--:--><!--:ko--><!--:-->"	"rock:Rock"	"2013/07/atom-machine.jpg"			"Atom Machine"		"010-5218-5537"		"https://www.facebook.com/atommachinepage"		"unsigned"	"https://soundcloud.com/atommachine"			"atmhq2U6AfA"	
"<!--:en-->Loros<!--:--><!--:ko-->로로스<!--:-->"	"<!--:en--><!--:--><!--:ko-->로로스(Loro's)는 대한민국의 6인조 록 음악 그룹이다. 그룹 이름은 1999년에 발매된 미국의 록 밴드 핀백의 싱글 〈Loro〉에서 따온것이다<!--:-->"	"indie-2:Indie,post-rock:Post Rock,progressive:Progressive"	"2013/07/loros.jpg"			"Loros"			"http://www.cyworld.com/loros"	"https://www.facebook.com/lorosloros"	"http://music.naver.com/artist/home.nhn?artistId=16113"	"Tune Table Movement"				"dr2PGm0BhtE"	
"<!--:en-->No Respect For Beauty<!--:--><!--:ko-->노 리스펙트 포 뷰티<!--:-->"	"<!--:en--><!--:--><!--:ko--><!--:-->"	"alternative:Alternative,instrumental:Instrumental,post-rock:Post Rock,shoegaze:Shoegaze"	"2013/07/no-respect.jpg"			"No Respect For Beauty"	"http://norespectforbeauty.bandcamp.com/"	"bandnrfb@naver.com"	"http://club.cyworld.com/norespectforbeautyhttp://music.naver.com/album/index.nhn?albumId=314457"	"https://www.facebook.com/NoRespectforBeauty"		"Pastel Music"	"https://soundcloud.com/norespectforbeauty"	"http://www.twitter.com/bandNRFB"		"9_-5YFuZ_ZA"	
"<!--:en-->Rux<!--:--><!--:ko-->럭스<!--:-->"	"<!--:en--><!--:--><!--:ko-->원종희 - 보컬 이현희 - 기타 윤형식 - 베이스 류명훈 - 드럼<br />
<br />
멤버들이 고등학교를 갓 졸업한 1999년, 데뷔음반 [I Gotta go]로 사회적 체제에 불만을 토로하고, 군복무를 마치고 돌아와 2003년 [우린 어디로 가는가]로 우리들의 정체성을 되묻던 RUX는 데뷰 앨범을 통해 음악/문화계에서 가장 가치 있음을 인정 받은 아티스트로 올라서게 된다. 멤버 자신들의 DIY (DO IT YOURSELF) 정신으로서 스스로 모든 것을 다 해내어 냈던 음반으로서 ' 지금부터 끝까지 ' ' 언제나 이 자리에서' 와 같은 최고의 히트곡을 만들어 냈다.<br />
<br />
2005년 불의의 방송사고에서도 실제로는 피해자이었지만, 가장 가깝지만 실수를 한 친구들의 편 에 서서 여론을 등질 수밖에 없었던 이들은 그 이후 당시의 힘든 상황 속에서 2집을 준비하였다. 하지만, MBC 음악 캠프의 방송사고를 이용하려 한다는 오해를 받는 것이 싫어 완전한 자체 제작으로 홍보도 없이 평소 RUX를 지지해 준 팬들만을 위해 2집 ' THE RUCKUS ARMY ' 를 발표하여 , 유통 없이 공연장과 2군데의 소매상에서만 판매해 매진을 기록하게 된다.<br />
<br />
항상 우리들의 편에 서서 [성난 군중들]을 노래한 한국의 펑크(PUNK)밴드 럭스(RUX). 2009년 6월, 이들이 3집 음반 [영원한 아이들]을 발표한다.<br />
<br />
3집 수록곡  [영원한 아이들]/[만신창이]/[무고]<br />
<br />
- 더 나은 미래를 살기 위해서 더 행복하고 평화 가득한 우리들의 미래를 위해 오늘의 무겁고 암담한 현실을 정면으로 맞닥뜨려야 한다고 주장한다. 당신이 강자이던 약자이던 어른이던 아니던 상관없이. -<br />
<br />
3집 수록곡 [무고 無故]<br />
<br />
- 무고하다는 것만큼 좋은 것이 있을까 ?  노브레인 이성우(불대갈)과 차승우(ex-노브레인. Moonshiners)의 피쳐링으로 청춘98'의 펑크 본연의 순도 높은 목소리로 노래한다. 더 이상 헛된 꿈을 버리자. 무고한 사람이 되자. 이 음반의 마지막 종착 곡 무고. -<br />
<br />
3집 수록곡 [This War]<br />
<br />
- 문명에 대해 무지한 사람들을 야만인으로 이름 붙여 처단하고, 문화에 대해 우매한 사람들을 소비자로 이름 붙여 잡아먹는 강자들에게 호소한다. 그들의 문화를 억지로 강요당한 약자의 입장에서 서서, 그들의 언어로 소통을 호소한다.-<br />
<br />
3집 수록곡 [발자국] 3집 첫 싱글<br />
<br />
- 그 아무도 밟은 적이 없는 새로운 오늘을 밟는다는 것. 심장이 터져가는 목소리로 외친다. 살아있음을 노래한다. 지금 이 순간 우리의 인생. 우리의 삶. 느끼자. 그리고 열심히 살아가자 ! -<!--:-->"	"rock:Rock"	"2013/07/Rux.jpg"	"http://www.dopemusic.co.kr"		"Rux"		"webmaster@dopemusic.co.kr"	"http://cafe.daum.net/rux/"	"https://www.facebook.com/rux.ruckus"	"http://music.naver.com/artist/home.nhn?artistId=11866"	"Dope Entertainment"		"https://twitter.com/ruckusarmy"		"DsGN4ucTR-k"	
